id,cbo,descricao,disponivel,user_id,created_at,updated_at
,512105,Empregado  doméstico  nos serviços gerais,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,512110,Empregado doméstico  arrumador,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,512115,Empregado doméstico  faxineiro,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,512120,Empregado doméstico diarista,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,513105,Mordomo de residência,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,513110,Mordomo de hotelaria,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,513115,Governanta de hotelaria,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,513205,Cozinheiro geral,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,513210,Cozinheiro do serviço doméstico,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,513215,Cozinheiro industrial,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,513220,Cozinheiro de hospital,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,513225,Cozinheiro de embarcações,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,513305,Camareiro de teatro,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,513310,Camareiro de televisão,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,513315,Camareiro  de hotel,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,513320,Camareiro de embarcações,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,513325,Guarda-roupeiro de cinema,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,513405,Garçom,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,513410,Sommelier,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,513415,Cumim,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,513420,Barman,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,513425,Copeiro,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,513430,Copeiro de hospital,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,513435,Atendente de lanchonete,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,513440,Barista,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,513505,Auxiliar nos serviços de alimentação,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,513605,Churrasqueiro,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,513610,Pizzaiolo,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,513615,Sushiman,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,514105,Ascensorista,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,514110,Garagista,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,514115,Sacristão,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,514120,Zelador de edifício,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,514205,Coletor de lixo domiciliar,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,514215,Varredor de rua,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,514225,Trabalhador de serviços de limpeza e conservação de áreas públicas,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,514230,Coletor de resíduos sólidos de serviços de saúde,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,514305,Limpador de vidros,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,514310,Auxiliar de manutenção predial,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,514315,Limpador de fachadas,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,514320,Faxineiro,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,514325,Trabalhador da manutenção de edificações,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,514330,Limpador de piscinas,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,515105,Agente comunitário de saúde,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,515110,Atendente de enfermagem,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,515115,Parteira leiga,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,515120,Visitador sanitário,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,515125,Agente indígena de saúde,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,515130,Agente indígena de saneamento,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,515135,Socorrista (exceto médicos e enfermeiros),1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,515140,Agente de combate às endemias,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,515205,Auxiliar de banco de sangue,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,515210,Auxiliar de farmácia de manipulação,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,515215,Auxiliar de laboratório de análises clínicas,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,515220,Auxiliar de laboratório de imunobiológicos,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,515225,Auxiliar de produção farmacêutica,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,515305,Educador social,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,515310,Agente de ação social,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,515315,Monitor de dependente químico,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,515320,Conselheiro tutelar,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,515325,Sócioeducador,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,515330,Monitor de ressocialização prisional,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,516105,Barbeiro,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,516110,Cabeleireiro,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,516120,Manicure/pedicure,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,516125,Maquiador,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,516130,Maquiador de caracterização,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,516145,Designer de unhas,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,516150,Designer de sobrancelhas,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,516155,Designer de cílios,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,516205,Babá,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,516210,Cuidador de idosos,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,516215,Mãe social,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,516220,Cuidador em saúde,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,516305,"Lavadeiro, em geral",1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,516310,Lavador de roupas  a maquina,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,516315,Lavador de artefatos de tapeçaria,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,516320,"Limpador a seco, à máquina",1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,516325,Passador de roupas em geral,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,516330,Tingidor de roupas,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,516335,Conferente-expedidor de roupas (lavanderias),1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,516340,Atendente de lavanderia,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,516345,Auxiliar de lavanderia,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,516405,Lavador de roupas,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,516410,"Limpador de roupas a seco, à mão",1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,516415,"Passador de roupas, à mão",1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,516505,Agente funerário,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,516605,Operador de forno (serviços funerários),1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,516610,Sepultador,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,516705,Astrólogo,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,516710,Numerólogo,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,516805,Esotérico,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,516810,Paranormal,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,516905,Tatuador,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,516910,Micropigmentador,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,516915,Body piercer,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,517105,Bombeiro de aeródromo,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,517110,Bombeiro civil,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,517115,Salva-vidas,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,517120,Brigadista florestal,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,517125,Chefe de brigada,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,517130,Agente de proteção e defesa civil,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,517205,Agente de polícia federal,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,517210,Policial rodoviário federal,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,517215,Guarda-civil municipal,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,517220,Agente de trânsito,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,517225,Policial legislativo,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,517230,Policial penal,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,517235,Guarda portuário,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,517305,Vigilante de proteção de aeroporto,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,517310,Agente de segurança,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,517320,Vigia florestal,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,517325,Vigia portuário,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,517330,Vigilante,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,517405,Porteiro (hotel),1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,517410,Porteiro de edifícios,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,517415,Agente de portaria,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,517420,Vigia,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,517425,Fiscal de loja,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,519105,Ciclista mensageiro,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,519110,Motofretista,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,519115,Mototaxista,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,519205,Catador de material reciclável,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,519210,Selecionador de material reciclável,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,519215,Operador de prensa de material reciclável,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,519305,Auxiliar de veterinário,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,519310,Esteticista de animais domésticos,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,519315,Banhista de animais domésticos,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,519320,Tosador de animais domésticos,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,519805,Profissional do sexo,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,519905,Cartazeiro,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,519910,Controlador de pragas,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,519915,Engraxate,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,519920,Gandula,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,519925,Guardador de veículos,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,519930,"Lavador de garrafas, vidros e outros utensílios",1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,519935,Lavador de veículos,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,519940,Leiturista,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,519945,Recepcionista de casas de espetáculos,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,520105,Supervisor de vendas de serviços,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,520110,Supervisor de vendas comercial,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,521105,Vendedor em comércio atacadista,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,521110,Vendedor de comércio varejista,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,521115,Promotor de vendas,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,521120,Demonstrador de mercadorias,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,521125,Repositor de mercadorias,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,521130,Atendente de farmácia - balconista,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,521135,Frentista,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,521140,Atendente de lojas e mercados,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,523105,"Instalador de cortinas e persianas, portas sanfonadas e boxe",1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,523110,Instalador de som e acessórios de veículos,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,523115,Chaveiro,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,523120,Aplicador de vinil autoadesivo,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,523125,Estampador de placa de identificação veicular (epiv),1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,524105,Vendedor em domicílio,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,524205,Feirante,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,524210,Jornaleiro (em banca de jornal),1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,524215,Vendedor  permissionário,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,524305,Vendedor ambulante,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,524310,Pipoqueiro ambulante,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,524315,Baiana de acarajé,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,611005,"Produtor agropecuário, em geral",1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,612005,Produtor agrícola polivalente,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,612105,Produtor de arroz,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,612110,Produtor de cana-de-açúcar,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,612115,Produtor de cereais de inverno,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,612120,Produtor de gramíneas forrageiras,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,612125,Produtor de milho e sorgo,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,612205,Produtor de algodão,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,612210,Produtor de curauá,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,612215,Produtor de juta,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,612220,Produtor de rami,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,612225,Produtor de sisal,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,612305,Produtor na olericultura de legumes,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,612310,"Produtor na olericultura de raízes, bulbos e tubérculos",1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,612315,"Produtor na olericultura de talos, folhas e flores",1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,612320,Produtor na olericultura de frutos e sementes,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,612405,Produtor de flores de corte,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,612410,Produtor de flores em vaso,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,612415,Produtor de forrações,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,612420,Produtor de plantas ornamentais,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,612505,Produtor de árvores frutíferas,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,612510,Produtor de espécies frutíferas rasteiras,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,612515,Produtor de espécies frutíferas trepadeiras,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,612605,Cafeicultor,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,612610,Produtor de cacau,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,612615,Produtor de erva-mate,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,612620,Produtor de fumo,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,612625,Produtor de guaraná,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,612705,Produtor da cultura de amendoim,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,612710,Produtor da cultura de canola,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,612715,Produtor da cultura de coco-da-baia,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,612720,Produtor da cultura de dendê,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,612725,Produtor da cultura de girassol,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,612730,Produtor da cultura de linho,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,612735,Produtor da cultura de mamona,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,612740,Produtor da cultura de soja,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,612805,Produtor de especiarias,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,612810,Produtor de plantas aromáticas e medicinais,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,613005,Criador em pecuária polivalente,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,613010,Criador de animais domésticos,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,613105,Criador de asininos e muares,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,613110,Criador de bovinos (corte),1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,613115,Criador de bovinos (leite),1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,613120,Criador de bubalinos (corte),1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,613125,Criador de bubalinos (leite),1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,613130,Criador de eqüínos,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,613205,Criador de caprinos,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,613210,Criador de ovinos,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,613215,Criador de suínos,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,613305,Avicultor,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,613310,Cunicultor,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,613405,Apicultor,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,613410,Criador de animais produtores de veneno,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,613415,Minhocultor,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,613420,Sericultor,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,620105,Supervisor de exploração agrícola,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,620110,Supervisor de exploração agropecuária,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,620115,Supervisor de exploração pecuária,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,621005,Trabalhador agropecuário em geral,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,622005,Caseiro (agricultura),1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,622010,Jardineiro,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,622015,Trabalhador na produção de mudas e sementes,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,622020,Trabalhador volante da agricultura,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,622105,Trabalhador da cultura de arroz,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,622110,Trabalhador da cultura de cana-de-açúcar,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,622115,Trabalhador da cultura de milho e sorgo,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,622120,"Trabalhador da cultura de trigo, aveia, cevada e triticale",1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,622205,Trabalhador da cultura de algodão,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,622210,Trabalhador da cultura de sisal,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,622215,Trabalhador da cultura do rami,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,622305,Trabalhador na olericultura (frutos e sementes),1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,622310,Trabalhador na olericultura (legumes),1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,622315,"Trabalhador na olericultura (raízes, bulbos e tubérculos)",1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,622320,"Trabalhador na olericultura (talos, folhas e flores)",1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,622405,Trabalhador no cultivo de flores e folhagens de corte,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,622410,Trabalhador no cultivo de flores em vaso,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,622415,Trabalhador no cultivo de forrações,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,622420,Trabalhador no cultivo de mudas,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,622425,Trabalhador no cultivo de plantas ornamentais,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,622505,Trabalhador no cultivo de árvores frutíferas,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,622510,Trabalhador no cultivo de espécies frutíferas rasteiras,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,622515,Trabalhador no cultivo de trepadeiras frutíferas,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,622605,Trabalhador da cultura de cacau,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,622610,Trabalhador da cultura de café,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,622615,Trabalhador da cultura de erva-mate,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,622620,Trabalhador da cultura de fumo,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,622625,Trabalhador da cultura de guaraná,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,622705,Trabalhador na cultura de amendoim,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,622710,Trabalhador na cultura de canola,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,622715,Trabalhador na cultura de coco-da-baía,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,622720,Trabalhador na cultura de dendê,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,622725,Trabalhador na cultura de mamona,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,622730,Trabalhador na cultura de soja,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,622735,Trabalhador na cultura do girassol,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,622740,Trabalhador na cultura do linho,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,622805,Trabalhador da cultura de especiarias,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,622810,Trabalhador da cultura de plantas aromáticas e medicinais,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,623005,Adestrador de animais,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,623010,Inseminador,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,623015,Trabalhador de pecuária polivalente,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,623020,Tratador de animais,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,623025,Casqueador de animais,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,623030,Ferrador de animais,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,623105,Trabalhador da pecuária (asininos e muares),1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,623110,Trabalhador da pecuária (bovinos corte),1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,623115,Trabalhador da pecuária (bovinos leite),1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,623120,Trabalhador da pecuária (bubalinos),1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,623125,Trabalhador da pecuária (eqüinos),1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,623205,Trabalhador da caprinocultura,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,623210,Trabalhador da ovinocultura,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,623215,Trabalhador da suinocultura,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,623305,Trabalhador da avicultura de corte,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,623310,Trabalhador da avicultura de postura,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,623315,Operador de incubadora,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,623320,Trabalhador da cunicultura,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,623325,Sexador,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,623405,Trabalhador em criatórios de animais produtores de veneno,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,623410,Trabalhador na apicultura,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,623415,Trabalhador na minhocultura,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,623420,Trabalhador na sericicultura,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,630105,Supervisor da aqüicultura,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,630110,Supervisor da área florestal,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,631005,Catador de caranguejos e siris,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,631010,Catador de mariscos,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,631015,Pescador artesanal de lagostas,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,631020,Pescador artesanal de peixes e camarões,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,631105,Pescador artesanal de água doce,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,631205,Pescador industrial,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,631210,Pescador profissional,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,631305,Criador de camarões,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,631310,Criador de jacarés,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,631315,Criador de mexilhões,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,631320,Criador de ostras,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,631325,Criador de peixes,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,631330,Criador de quelônios,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,631335,Criador de rãs,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,631405,Gelador industrial,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,631410,Gelador profissional,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,631415,Proeiro,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,631420,Redeiro (pesca),1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,632005,Guia florestal,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,632010,Raizeiro,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
